well,bf,gfp,time,experiment,defect,nuclease
64,96,0,1200,NR_Cpf1,NR,Cpf1
64,102,0,1220,NR_Cpf1,NR,Cpf1
64,105,0,1240,NR_Cpf1,NR,Cpf1
64,105,0,1260,NR_Cpf1,NR,Cpf1
64,110,0,1280,NR_Cpf1,NR,Cpf1
64,110,0,1300,NR_Cpf1,NR,Cpf1
64,114,0,1320,NR_Cpf1,NR,Cpf1
64,115,0,1340,NR_Cpf1,NR,Cpf1
64,117,0,1360,NR_Cpf1,NR,Cpf1
64,119,2,1380,NR_Cpf1,NR,Cpf1
64,121,2,1400,NR_Cpf1,NR,Cpf1
64,121,2,1420,NR_Cpf1,NR,Cpf1
64,122,2,1440,NR_Cpf1,NR,Cpf1
65,1,0,0,NR_Cpf1,NR,Cpf1
65,1,0,20,NR_Cpf1,NR,Cpf1
65,1,0,40,NR_Cpf1,NR,Cpf1
65,1,0,60,NR_Cpf1,NR,Cpf1
65,1,0,80,NR_Cpf1,NR,Cpf1
65,1,0,100,NR_Cpf1,NR,Cpf1
65,1,0,120,NR_Cpf1,NR,Cpf1
65,1,0,140,NR_Cpf1,NR,Cpf1
65,1,0,160,NR_Cpf1,NR,Cpf1
65,1,0,180,NR_Cpf1,NR,Cpf1
65,1,0,200,NR_Cpf1,NR,Cpf1
65,1,0,220,NR_Cpf1,NR,Cpf1
65,1,0,240,NR_Cpf1,NR,Cpf1
65,1,0,260,NR_Cpf1,NR,Cpf1
65,1,0,280,NR_Cpf1,NR,Cpf1
65,1,0,300,NR_Cpf1,NR,Cpf1
65,1,0,320,NR_Cpf1,NR,Cpf1
65,1,0,340,NR_Cpf1,NR,Cpf1
65,1,0,360,NR_Cpf1,NR,Cpf1
65,1,0,380,NR_Cpf1,NR,Cpf1
65,1,0,400,NR_Cpf1,NR,Cpf1
65,1,0,420,NR_Cpf1,NR,Cpf1
65,1,0,440,NR_Cpf1,NR,Cpf1
65,1,0,460,NR_Cpf1,NR,Cpf1
65,2,0,480,NR_Cpf1,NR,Cpf1
65,2,0,500,NR_Cpf1,NR,Cpf1
65,2,0,520,NR_Cpf1,NR,Cpf1
65,2,0,540,NR_Cpf1,NR,Cpf1
65,2,0,560,NR_Cpf1,NR,Cpf1
65,2,0,580,NR_Cpf1,NR,Cpf1
65,2,2,600,NR_Cpf1,NR,Cpf1
65,2,2,620,NR_Cpf1,NR,Cpf1
65,3,3,640,NR_Cpf1,NR,Cpf1
65,3,3,660,NR_Cpf1,NR,Cpf1
65,3,3,680,NR_Cpf1,NR,Cpf1
65,3,3,700,NR_Cpf1,NR,Cpf1
65,3,3,720,NR_Cpf1,NR,Cpf1
65,3,3,740,NR_Cpf1,NR,Cpf1
65,3,3,760,NR_Cpf1,NR,Cpf1
65,3,3,780,NR_Cpf1,NR,Cpf1
65,4,4,800,NR_Cpf1,NR,Cpf1
65,4,4,820,NR_Cpf1,NR,Cpf1
65,5,5,840,NR_Cpf1,NR,Cpf1
65,6,6,860,NR_Cpf1,NR,Cpf1
65,7,7,880,NR_Cpf1,NR,Cpf1
65,8,7,900,NR_Cpf1,NR,Cpf1
65,9,8,920,NR_Cpf1,NR,Cpf1
65,10,8,940,NR_Cpf1,NR,Cpf1
65,12,10,960,NR_Cpf1,NR,Cpf1
65,12,10,980,NR_Cpf1,NR,Cpf1
65,12,10,1000,NR_Cpf1,NR,Cpf1
65,12,12,1020,NR_Cpf1,NR,Cpf1
65,12,12,1040,NR_Cpf1,NR,Cpf1
65,15,15,1060,NR_Cpf1,NR,Cpf1
65,18,18,1080,NR_Cpf1,NR,Cpf1
65,18,18,1100,NR_Cpf1,NR,Cpf1
65,21,21,1120,NR_Cpf1,NR,Cpf1
65,22,22,1140,NR_Cpf1,NR,Cpf1
65,29,28,1160,NR_Cpf1,NR,Cpf1
65,31,31,1180,NR_Cpf1,NR,Cpf1
65,35,34,1200,NR_Cpf1,NR,Cpf1
65,36,34,1220,NR_Cpf1,NR,Cpf1
65,40,39,1240,NR_Cpf1,NR,Cpf1
65,46,45,1260,NR_Cpf1,NR,Cpf1
65,49,47,1280,NR_Cpf1,NR,Cpf1
65,52,52,1300,NR_Cpf1,NR,Cpf1
65,58,58,1320,NR_Cpf1,NR,Cpf1
65,67,67,1340,NR_Cpf1,NR,Cpf1
65,74,72,1360,NR_Cpf1,NR,Cpf1
65,83,82,1380,NR_Cpf1,NR,Cpf1
65,91,90,1400,NR_Cpf1,NR,Cpf1
65,102,102,1420,NR_Cpf1,NR,Cpf1
65,102,102,1440,NR_Cpf1,NR,Cpf1
66,1,0,0,NR_Cpf1,NR,Cpf1
66,1,0,20,NR_Cpf1,NR,Cpf1
66,1,0,40,NR_Cpf1,NR,Cpf1
66,1,0,60,NR_Cpf1,NR,Cpf1
66,1,0,80,NR_Cpf1,NR,Cpf1
66,1,0,100,NR_Cpf1,NR,Cpf1
66,1,0,120,NR_Cpf1,NR,Cpf1
66,1,0,140,NR_Cpf1,NR,Cpf1
66,1,0,160,NR_Cpf1,NR,Cpf1
66,2,0,180,NR_Cpf1,NR,Cpf1
66,2,0,200,NR_Cpf1,NR,Cpf1
66,2,0,220,NR_Cpf1,NR,Cpf1
66,2,0,240,NR_Cpf1,NR,Cpf1
66,2,0,260,NR_Cpf1,NR,Cpf1
66,2,0,280,NR_Cpf1,NR,Cpf1
66,2,0,300,NR_Cpf1,NR,Cpf1
66,3,0,320,NR_Cpf1,NR,Cpf1
66,3,0,340,NR_Cpf1,NR,Cpf1
66,3,0,360,NR_Cpf1,NR,Cpf1
66,3,0,380,NR_Cpf1,NR,Cpf1
66,4,0,400,NR_Cpf1,NR,Cpf1
66,4,0,420,NR_Cpf1,NR,Cpf1
66,4,1,440,NR_Cpf1,NR,Cpf1
66,4,1,460,NR_Cpf1,NR,Cpf1
66,4,1,480,NR_Cpf1,NR,Cpf1
66,4,2,500,NR_Cpf1,NR,Cpf1
66,5,2,520,NR_Cpf1,NR,Cpf1
66,5,2,540,NR_Cpf1,NR,Cpf1
66,5,4,560,NR_Cpf1,NR,Cpf1
66,5,4,580,NR_Cpf1,NR,Cpf1
66,5,4,600,NR_Cpf1,NR,Cpf1
66,6,5,620,NR_Cpf1,NR,Cpf1
66,8,7,640,NR_Cpf1,NR,Cpf1
66,8,6,660,NR_Cpf1,NR,Cpf1
66,10,8,680,NR_Cpf1,NR,Cpf1
66,10,10,700,NR_Cpf1,NR,Cpf1
66,10,7,720,NR_Cpf1,NR,Cpf1
66,10,9,740,NR_Cpf1,NR,Cpf1
66,11,10,760,NR_Cpf1,NR,Cpf1
66,13,12,780,NR_Cpf1,NR,Cpf1
66,15,15,800,NR_Cpf1,NR,Cpf1
66,15,14,820,NR_Cpf1,NR,Cpf1
66,20,18,840,NR_Cpf1,NR,Cpf1
66,20,17,860,NR_Cpf1,NR,Cpf1
66,22,22,880,NR_Cpf1,NR,Cpf1
66,26,24,900,NR_Cpf1,NR,Cpf1
66,28,27,920,NR_Cpf1,NR,Cpf1
66,30,30,940,NR_Cpf1,NR,Cpf1
66,30,30,960,NR_Cpf1,NR,Cpf1
66,34,33,980,NR_Cpf1,NR,Cpf1
66,34,33,1000,NR_Cpf1,NR,Cpf1
66,36,33,1020,NR_Cpf1,NR,Cpf1
66,41,39,1040,NR_Cpf1,NR,Cpf1
66,44,42,1060,NR_Cpf1,NR,Cpf1
66,48,46,1080,NR_Cpf1,NR,Cpf1
66,58,55,1100,NR_Cpf1,NR,Cpf1
66,63,61,1120,NR_Cpf1,NR,Cpf1
66,67,64,1140,NR_Cpf1,NR,Cpf1
66,78,73,1160,NR_Cpf1,NR,Cpf1
66,78,70,1180,NR_Cpf1,NR,Cpf1
66,89,85,1200,NR_Cpf1,NR,Cpf1
66,102,98,1220,NR_Cpf1,NR,Cpf1
66,102,95,1240,NR_Cpf1,NR,Cpf1
66,110,104,1260,NR_Cpf1,NR,Cpf1
66,119,113,1280,NR_Cpf1,NR,Cpf1
66,128,122,1300,NR_Cpf1,NR,Cpf1
66,139,135,1320,NR_Cpf1,NR,Cpf1
66,154,150,1340,NR_Cpf1,NR,Cpf1
66,158,157,1360,NR_Cpf1,NR,Cpf1
66,163,161,1380,NR_Cpf1,NR,Cpf1
66,170,168,1400,NR_Cpf1,NR,Cpf1
66,199,197,1420,NR_Cpf1,NR,Cpf1
66,208,207,1440,NR_Cpf1,NR,Cpf1
67,1,0,0,NR_Cpf1,NR,Cpf1
67,1,0,20,NR_Cpf1,NR,Cpf1
67,1,0,40,NR_Cpf1,NR,Cpf1
67,1,0,60,NR_Cpf1,NR,Cpf1
67,1,0,80,NR_Cpf1,NR,Cpf1
67,1,0,100,NR_Cpf1,NR,Cpf1
67,1,0,120,NR_Cpf1,NR,Cpf1
67,1,0,140,NR_Cpf1,NR,Cpf1
67,1,0,160,NR_Cpf1,NR,Cpf1
67,1,0,180,NR_Cpf1,NR,Cpf1
67,1,0,200,NR_Cpf1,NR,Cpf1
67,1,0,220,NR_Cpf1,NR,Cpf1
67,2,0,240,NR_Cpf1,NR,Cpf1
67,2,0,260,NR_Cpf1,NR,Cpf1
67,2,0,280,NR_Cpf1,NR,Cpf1
67,2,0,300,NR_Cpf1,NR,Cpf1
67,5,2,320,NR_Cpf1,NR,Cpf1
67,5,2,340,NR_Cpf1,NR,Cpf1
67,5,2,360,NR_Cpf1,NR,Cpf1
67,5,2,380,NR_Cpf1,NR,Cpf1
67,7,2,400,NR_Cpf1,NR,Cpf1
67,7,3,420,NR_Cpf1,NR,Cpf1
67,7,4,440,NR_Cpf1,NR,Cpf1
67,7,4,460,NR_Cpf1,NR,Cpf1
67,8,5,480,NR_Cpf1,NR,Cpf1
67,9,6,500,NR_Cpf1,NR,Cpf1
67,11,7,520,NR_Cpf1,NR,Cpf1
67,13,9,540,NR_Cpf1,NR,Cpf1
67,13,10,560,NR_Cpf1,NR,Cpf1
67,13,10,580,NR_Cpf1,NR,Cpf1
67,17,11,600,NR_Cpf1,NR,Cpf1
67,18,14,620,NR_Cpf1,NR,Cpf1
67,20,16,640,NR_Cpf1,NR,Cpf1
67,23,18,660,NR_Cpf1,NR,Cpf1
67,24,20,680,NR_Cpf1,NR,Cpf1
67,24,20,700,NR_Cpf1,NR,Cpf1
67,26,22,720,NR_Cpf1,NR,Cpf1
67,28,23,740,NR_Cpf1,NR,Cpf1
67,36,29,760,NR_Cpf1,NR,Cpf1
67,36,30,780,NR_Cpf1,NR,Cpf1
67,41,34,800,NR_Cpf1,NR,Cpf1
67,49,41,820,NR_Cpf1,NR,Cpf1
67,54,45,840,NR_Cpf1,NR,Cpf1
67,58,48,860,NR_Cpf1,NR,Cpf1
67,64,56,880,NR_Cpf1,NR,Cpf1
67,76,65,900,NR_Cpf1,NR,Cpf1
67,80,72,920,NR_Cpf1,NR,Cpf1
67,85,74,940,NR_Cpf1,NR,Cpf1
67,98,85,960,NR_Cpf1,NR,Cpf1
67,103,90,980,NR_Cpf1,NR,Cpf1
67,125,110,1000,NR_Cpf1,NR,Cpf1
67,140,121,1020,NR_Cpf1,NR,Cpf1
67,145,127,1040,NR_Cpf1,NR,Cpf1
67,150,135,1060,NR_Cpf1,NR,Cpf1
67,166,151,1080,NR_Cpf1,NR,Cpf1
67,177,164,1100,NR_Cpf1,NR,Cpf1
67,182,168,1120,NR_Cpf1,NR,Cpf1
67,202,189,1140,NR_Cpf1,NR,Cpf1
67,214,201,1160,NR_Cpf1,NR,Cpf1
67,226,216,1180,NR_Cpf1,NR,Cpf1
67,236,224,1200,NR_Cpf1,NR,Cpf1
67,257,252,1220,NR_Cpf1,NR,Cpf1
67,257,252,1240,NR_Cpf1,NR,Cpf1
67,277,265,1260,NR_Cpf1,NR,Cpf1
67,280,268,1280,NR_Cpf1,NR,Cpf1
67,288,277,1300,NR_Cpf1,NR,Cpf1
67,311,299,1320,NR_Cpf1,NR,Cpf1
67,324,311,1340,NR_Cpf1,NR,Cpf1
67,340,326,1360,NR_Cpf1,NR,Cpf1
67,367,356,1380,NR_Cpf1,NR,Cpf1
67,386,379,1400,NR_Cpf1,NR,Cpf1
67,404,396,1420,NR_Cpf1,NR,Cpf1
67,420,419,1440,NR_Cpf1,NR,Cpf1
68,1,0,0,NR_Cpf1,NR,Cpf1
68,1,0,20,NR_Cpf1,NR,Cpf1
68,1,0,40,NR_Cpf1,NR,Cpf1
68,1,0,60,NR_Cpf1,NR,Cpf1
68,1,0,80,NR_Cpf1,NR,Cpf1
68,1,0,100,NR_Cpf1,NR,Cpf1
68,1,0,120,NR_Cpf1,NR,Cpf1
68,1,0,140,NR_Cpf1,NR,Cpf1
68,1,0,160,NR_Cpf1,NR,Cpf1
68,1,0,180,NR_Cpf1,NR,Cpf1
68,1,0,200,NR_Cpf1,NR,Cpf1
68,2,0,220,NR_Cpf1,NR,Cpf1
68,2,0,240,NR_Cpf1,NR,Cpf1
68,2,0,260,NR_Cpf1,NR,Cpf1
68,2,0,280,NR_Cpf1,NR,Cpf1
68,2,0,300,NR_Cpf1,NR,Cpf1
68,2,0,320,NR_Cpf1,NR,Cpf1
68,2,0,340,NR_Cpf1,NR,Cpf1
68,2,0,360,NR_Cpf1,NR,Cpf1
68,2,0,380,NR_Cpf1,NR,Cpf1
68,3,0,400,NR_Cpf1,NR,Cpf1
68,3,0,420,NR_Cpf1,NR,Cpf1
68,3,0,440,NR_Cpf1,NR,Cpf1
68,3,0,460,NR_Cpf1,NR,Cpf1
68,3,0,480,NR_Cpf1,NR,Cpf1
68,3,0,500,NR_Cpf1,NR,Cpf1
68,4,0,520,NR_Cpf1,NR,Cpf1
68,5,0,540,NR_Cpf1,NR,Cpf1
68,5,0,560,NR_Cpf1,NR,Cpf1
68,5,0,580,NR_Cpf1,NR,Cpf1
68,5,0,600,NR_Cpf1,NR,Cpf1
68,6,0,620,NR_Cpf1,NR,Cpf1
68,7,0,640,NR_Cpf1,NR,Cpf1
68,9,0,660,NR_Cpf1,NR,Cpf1
68,10,0,680,NR_Cpf1,NR,Cpf1
68,13,0,700,NR_Cpf1,NR,Cpf1
68,13,0,720,NR_Cpf1,NR,Cpf1
68,14,0,740,NR_Cpf1,NR,Cpf1
68,15,0,760,NR_Cpf1,NR,Cpf1
68,15,0,780,NR_Cpf1,NR,Cpf1
68,17,0,800,NR_Cpf1,NR,Cpf1
68,17,0,820,NR_Cpf1,NR,Cpf1
68,20,0,840,NR_Cpf1,NR,Cpf1
68,20,0,860,NR_Cpf1,NR,Cpf1
68,25,0,880,NR_Cpf1,NR,Cpf1
68,27,0,900,NR_Cpf1,NR,Cpf1
68,27,0,920,NR_Cpf1,NR,Cpf1
68,30,0,940,NR_Cpf1,NR,Cpf1
68,30,0,960,NR_Cpf1,NR,Cpf1
68,37,0,980,NR_Cpf1,NR,Cpf1
68,38,0,1000,NR_Cpf1,NR,Cpf1
68,40,0,1020,NR_Cpf1,NR,Cpf1
68,43,0,1040,NR_Cpf1,NR,Cpf1
68,45,0,1060,NR_Cpf1,NR,Cpf1
68,46,0,1080,NR_Cpf1,NR,Cpf1
68,49,0,1100,NR_Cpf1,NR,Cpf1
68,53,0,1120,NR_Cpf1,NR,Cpf1
68,55,0,1140,NR_Cpf1,NR,Cpf1
68,55,0,1160,NR_Cpf1,NR,Cpf1
68,58,0,1180,NR_Cpf1,NR,Cpf1
68,62,0,1200,NR_Cpf1,NR,Cpf1
68,62,0,1220,NR_Cpf1,NR,Cpf1
68,67,0,1240,NR_Cpf1,NR,Cpf1
68,67,0,1260,NR_Cpf1,NR,Cpf1
68,68,0,1280,NR_Cpf1,NR,Cpf1
68,69,0,1300,NR_Cpf1,NR,Cpf1
68,71,0,1320,NR_Cpf1,NR,Cpf1
68,71,0,1340,NR_Cpf1,NR,Cpf1
68,75,0,1360,NR_Cpf1,NR,Cpf1
68,76,0,1380,NR_Cpf1,NR,Cpf1
68,82,0,1400,NR_Cpf1,NR,Cpf1
68,82,0,1420,NR_Cpf1,NR,Cpf1
68,82,0,1440,NR_Cpf1,NR,Cpf1
69,1,0,0,NR_Cpf1,NR,Cpf1
69,1,0,20,NR_Cpf1,NR,Cpf1
69,1,0,40,NR_Cpf1,NR,Cpf1
69,1,0,60,NR_Cpf1,NR,Cpf1
69,1,0,80,NR_Cpf1,NR,Cpf1
69,1,0,100,NR_Cpf1,NR,Cpf1
69,1,0,120,NR_Cpf1,NR,Cpf1
69,1,0,140,NR_Cpf1,NR,Cpf1
69,1,0,160,NR_Cpf1,NR,Cpf1
69,1,0,180,NR_Cpf1,NR,Cpf1
69,1,0,200,NR_Cpf1,NR,Cpf1
69,1,0,220,NR_Cpf1,NR,Cpf1
69,1,0,240,NR_Cpf1,NR,Cpf1
69,1,0,260,NR_Cpf1,NR,Cpf1
69,1,0,280,NR_Cpf1,NR,Cpf1
69,1,0,300,NR_Cpf1,NR,Cpf1
69,1,0,320,NR_Cpf1,NR,Cpf1
69,1,0,340,NR_Cpf1,NR,Cpf1
69,1,0,360,NR_Cpf1,NR,Cpf1
69,1,0,380,NR_Cpf1,NR,Cpf1
69,1,0,400,NR_Cpf1,NR,Cpf1
69,1,0,420,NR_Cpf1,NR,Cpf1
69,1,0,440,NR_Cpf1,NR,Cpf1
69,1,0,460,NR_Cpf1,NR,Cpf1
69,1,0,480,NR_Cpf1,NR,Cpf1
69,1,0,500,NR_Cpf1,NR,Cpf1
69,1,0,520,NR_Cpf1,NR,Cpf1
69,2,0,540,NR_Cpf1,NR,Cpf1
69,2,0,560,NR_Cpf1,NR,Cpf1
69,2,0,580,NR_Cpf1,NR,Cpf1
69,2,0,600,NR_Cpf1,NR,Cpf1
69,2,0,620,NR_Cpf1,NR,Cpf1
69,2,0,640,NR_Cpf1,NR,Cpf1
69,2,0,660,NR_Cpf1,NR,Cpf1
69,2,0,680,NR_Cpf1,NR,Cpf1
69,3,0,700,NR_Cpf1,NR,Cpf1
69,3,0,720,NR_Cpf1,NR,Cpf1
69,3,0,740,NR_Cpf1,NR,Cpf1
69,4,0,760,NR_Cpf1,NR,Cpf1
69,4,0,780,NR_Cpf1,NR,Cpf1
69,4,0,800,NR_Cpf1,NR,Cpf1
69,5,0,820,NR_Cpf1,NR,Cpf1
69,5,1,840,NR_Cpf1,NR,Cpf1
69,5,2,860,NR_Cpf1,NR,Cpf1
69,5,2,880,NR_Cpf1,NR,Cpf1
69,6,2,900,NR_Cpf1,NR,Cpf1
69,6,2,920,NR_Cpf1,NR,Cpf1
69,10,4,940,NR_Cpf1,NR,Cpf1
69,10,6,960,NR_Cpf1,NR,Cpf1
69,14,9,980,NR_Cpf1,NR,Cpf1
69,15,10,1000,NR_Cpf1,NR,Cpf1
69,15,11,1020,NR_Cpf1,NR,Cpf1
69,17,12,1040,NR_Cpf1,NR,Cpf1
69,20,16,1060,NR_Cpf1,NR,Cpf1
69,21,18,1080,NR_Cpf1,NR,Cpf1
69,24,21,1100,NR_Cpf1,NR,Cpf1
69,28,26,1120,NR_Cpf1,NR,Cpf1
69,35,29,1140,NR_Cpf1,NR,Cpf1
69,35,30,1160,NR_Cpf1,NR,Cpf1
69,36,32,1180,NR_Cpf1,NR,Cpf1
69,40,38,1200,NR_Cpf1,NR,Cpf1
69,44,42,1220,NR_Cpf1,NR,Cpf1
69,44,42,1240,NR_Cpf1,NR,Cpf1
69,55,51,1260,NR_Cpf1,NR,Cpf1
69,59,57,1280,NR_Cpf1,NR,Cpf1
69,63,62,1300,NR_Cpf1,NR,Cpf1
69,68,67,1320,NR_Cpf1,NR,Cpf1
69,69,67,1340,NR_Cpf1,NR,Cpf1
69,73,71,1360,NR_Cpf1,NR,Cpf1
69,87,85,1380,NR_Cpf1,NR,Cpf1
69,88,86,1400,NR_Cpf1,NR,Cpf1
69,92,90,1420,NR_Cpf1,NR,Cpf1
69,98,98,1440,NR_Cpf1,NR,Cpf1
70,1,0,0,NR_Cpf1,NR,Cpf1
70,1,0,20,NR_Cpf1,NR,Cpf1
70,1,0,40,NR_Cpf1,NR,Cpf1
70,1,0,60,NR_Cpf1,NR,Cpf1
70,1,0,80,NR_Cpf1,NR,Cpf1
70,1,0,100,NR_Cpf1,NR,Cpf1
70,1,0,120,NR_Cpf1,NR,Cpf1
70,1,0,140,NR_Cpf1,NR,Cpf1
70,1,0,160,NR_Cpf1,NR,Cpf1
70,2,0,180,NR_Cpf1,NR,Cpf1
70,2,0,200,NR_Cpf1,NR,Cpf1
70,2,0,220,NR_Cpf1,NR,Cpf1
70,2,0,240,NR_Cpf1,NR,Cpf1
70,2,0,260,NR_Cpf1,NR,Cpf1
70,2,0,280,NR_Cpf1,NR,Cpf1
70,3,0,300,NR_Cpf1,NR,Cpf1
70,3,0,320,NR_Cpf1,NR,Cpf1
70,3,0,340,NR_Cpf1,NR,Cpf1
70,4,0,360,NR_Cpf1,NR,Cpf1
70,4,0,380,NR_Cpf1,NR,Cpf1
70,4,0,400,NR_Cpf1,NR,Cpf1
70,4,0,420,NR_Cpf1,NR,Cpf1
70,4,0,440,NR_Cpf1,NR,Cpf1
70,4,0,460,NR_Cpf1,NR,Cpf1
70,4,0,480,NR_Cpf1,NR,Cpf1
70,4,0,500,NR_Cpf1,NR,Cpf1
70,4,0,520,NR_Cpf1,NR,Cpf1
70,5,0,540,NR_Cpf1,NR,Cpf1
70,7,0,560,NR_Cpf1,NR,Cpf1
70,8,0,580,NR_Cpf1,NR,Cpf1
70,8,0,600,NR_Cpf1,NR,Cpf1
70,8,0,620,NR_Cpf1,NR,Cpf1
70,8,0,640,NR_Cpf1,NR,Cpf1
70,9,0,660,NR_Cpf1,NR,Cpf1
70,11,0,680,NR_Cpf1,NR,Cpf1
70,11,0,700,NR_Cpf1,NR,Cpf1
70,13,0,720,NR_Cpf1,NR,Cpf1
70,14,0,740,NR_Cpf1,NR,Cpf1
70,15,0,760,NR_Cpf1,NR,Cpf1
70,17,0,780,NR_Cpf1,NR,Cpf1
70,17,0,800,NR_Cpf1,NR,Cpf1
70,18,0,820,NR_Cpf1,NR,Cpf1
70,20,0,840,NR_Cpf1,NR,Cpf1
70,21,0,860,NR_Cpf1,NR,Cpf1
70,23,0,880,NR_Cpf1,NR,Cpf1
70,24,0,900,NR_Cpf1,NR,Cpf1
70,25,0,920,NR_Cpf1,NR,Cpf1
70,27,0,940,NR_Cpf1,NR,Cpf1
70,27,0,960,NR_Cpf1,NR,Cpf1
70,31,0,980,NR_Cpf1,NR,Cpf1
70,32,0,1000,NR_Cpf1,NR,Cpf1
70,34,0,1020,NR_Cpf1,NR,Cpf1
70,35,0,1040,NR_Cpf1,NR,Cpf1
70,37,0,1060,NR_Cpf1,NR,Cpf1
70,37,0,1080,NR_Cpf1,NR,Cpf1
70,44,0,1100,NR_Cpf1,NR,Cpf1
70,46,0,1120,NR_Cpf1,NR,Cpf1
70,46,0,1140,NR_Cpf1,NR,Cpf1
70,46,0,1160,NR_Cpf1,NR,Cpf1
70,46,0,1180,NR_Cpf1,NR,Cpf1
70,51,0,1200,NR_Cpf1,NR,Cpf1
70,51,0,1220,NR_Cpf1,NR,Cpf1
70,51,0,1240,NR_Cpf1,NR,Cpf1
70,55,0,1260,NR_Cpf1,NR,Cpf1
70,55,0,1280,NR_Cpf1,NR,Cpf1
70,55,0,1300,NR_Cpf1,NR,Cpf1
70,55,0,1320,NR_Cpf1,NR,Cpf1
70,55,0,1340,NR_Cpf1,NR,Cpf1
70,57,0,1360,NR_Cpf1,NR,Cpf1
70,58,0,1380,NR_Cpf1,NR,Cpf1
70,61,0,1400,NR_Cpf1,NR,Cpf1
70,63,0,1420,NR_Cpf1,NR,Cpf1
70,65,0,1440,NR_Cpf1,NR,Cpf1
71,1,0,0,NR_Cpf1,NR,Cpf1
71,1,0,20,NR_Cpf1,NR,Cpf1
71,1,0,40,NR_Cpf1,NR,Cpf1
71,1,0,60,NR_Cpf1,NR,Cpf1
71,1,0,80,NR_Cpf1,NR,Cpf1
71,1,0,100,NR_Cpf1,NR,Cpf1
71,1,0,120,NR_Cpf1,NR,Cpf1
71,1,0,140,NR_Cpf1,NR,Cpf1
71,1,0,160,NR_Cpf1,NR,Cpf1
71,1,0,180,NR_Cpf1,NR,Cpf1
71,1,0,200,NR_Cpf1,NR,Cpf1
71,1,0,220,NR_Cpf1,NR,Cpf1
71,1,0,240,NR_Cpf1,NR,Cpf1
71,1,0,260,NR_Cpf1,NR,Cpf1
71,1,0,280,NR_Cpf1,NR,Cpf1
71,1,0,300,NR_Cpf1,NR,Cpf1
71,1,0,320,NR_Cpf1,NR,Cpf1
71,1,0,340,NR_Cpf1,NR,Cpf1
71,1,0,360,NR_Cpf1,NR,Cpf1
71,1,0,380,NR_Cpf1,NR,Cpf1
71,1,0,400,NR_Cpf1,NR,Cpf1
71,1,0,420,NR_Cpf1,NR,Cpf1
71,1,0,440,NR_Cpf1,NR,Cpf1
71,1,0,460,NR_Cpf1,NR,Cpf1
71,1,0,480,NR_Cpf1,NR,Cpf1
71,1,0,500,NR_Cpf1,NR,Cpf1
71,1,0,520,NR_Cpf1,NR,Cpf1
71,1,0,540,NR_Cpf1,NR,Cpf1
71,1,0,560,NR_Cpf1,NR,Cpf1
71,1,0,580,NR_Cpf1,NR,Cpf1
71,1,0,600,NR_Cpf1,NR,Cpf1
71,1,0,620,NR_Cpf1,NR,Cpf1
71,1,0,640,NR_Cpf1,NR,Cpf1
71,1,0,660,NR_Cpf1,NR,Cpf1
71,1,0,680,NR_Cpf1,NR,Cpf1
71,1,0,700,NR_Cpf1,NR,Cpf1
71,1,0,720,NR_Cpf1,NR,Cpf1
71,1,0,740,NR_Cpf1,NR,Cpf1
71,1,0,760,NR_Cpf1,NR,Cpf1
71,1,0,780,NR_Cpf1,NR,Cpf1
71,1,0,800,NR_Cpf1,NR,Cpf1
71,1,0,820,NR_Cpf1,NR,Cpf1
71,1,0,840,NR_Cpf1,NR,Cpf1
71,1,0,860,NR_Cpf1,NR,Cpf1
71,2,0,880,NR_Cpf1,NR,Cpf1
71,2,0,900,NR_Cpf1,NR,Cpf1
71,2,0,920,NR_Cpf1,NR,Cpf1
71,2,0,940,NR_Cpf1,NR,Cpf1
71,2,0,960,NR_Cpf1,NR,Cpf1
71,2,0,980,NR_Cpf1,NR,Cpf1
71,3,0,1000,NR_Cpf1,NR,Cpf1
71,3,0,1020,NR_Cpf1,NR,Cpf1
71,4,0,1040,NR_Cpf1,NR,Cpf1
71,4,0,1060,NR_Cpf1,NR,Cpf1
71,4,0,1080,NR_Cpf1,NR,Cpf1
71,4,0,1100,NR_Cpf1,NR,Cpf1
71,4,0,1120,NR_Cpf1,NR,Cpf1
71,5,0,1140,NR_Cpf1,NR,Cpf1
71,5,0,1160,NR_Cpf1,NR,Cpf1
71,5,0,1180,NR_Cpf1,NR,Cpf1
71,5,0,1200,NR_Cpf1,NR,Cpf1
71,6,0,1220,NR_Cpf1,NR,Cpf1
71,6,0,1240,NR_Cpf1,NR,Cpf1
71,6,0,1260,NR_Cpf1,NR,Cpf1
71,7,0,1280,NR_Cpf1,NR,Cpf1
71,7,0,1300,NR_Cpf1,NR,Cpf1
71,7,0,1320,NR_Cpf1,NR,Cpf1
71,7,0,1340,NR_Cpf1,NR,Cpf1
71,7,0,1360,NR_Cpf1,NR,Cpf1
71,9,0,1380,NR_Cpf1,NR,Cpf1
71,10,0,1400,NR_Cpf1,NR,Cpf1
71,10,0,1420,NR_Cpf1,NR,Cpf1
71,10,0,1440,NR_Cpf1,NR,Cpf1
72,1,1,0,NR_Cpf1,NR,Cpf1
72,1,1,20,NR_Cpf1,NR,Cpf1
72,1,1,40,NR_Cpf1,NR,Cpf1
72,1,1,60,NR_Cpf1,NR,Cpf1
72,1,1,80,NR_Cpf1,NR,Cpf1
72,1,1,100,NR_Cpf1,NR,Cpf1
